Mod:Item:MetaData, Localized Name
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Empowered V"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Empowered V"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Glider"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Glider"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Revealing"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Revealing"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Fork"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Fork"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Inventory I"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Inventory I"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Inventory II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Inventory II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Inventory III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Inventory III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Jump"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Jump"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Jump II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Jump II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Jump III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Jump III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Naturalist's Eye"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Naturalist's Eye"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Night Vision"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Night Vision"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Padding"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Padding"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Simple Solar"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Simple Solar"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Solar I"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Solar I"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Solar II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Solar II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Solar III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Solar III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Sound Locator"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Sound Locator"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Speed"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Speed"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Speed II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Speed II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Speed III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Speed III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Spoon"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Spoon"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Step Assist"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Step Assist"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Flippers"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Flippers"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Thaumaturge's Robe"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Thaumaturge's Robe"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Thaumaturge's Boots"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Thaumaturge's Boots"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Thaumaturge's Leggings"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Thaumaturge's Leggings"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive I"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive I"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive IV"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive IV"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive V"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive V"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Travel"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Travel"
enderio:item_owl_egg, Owl Egg
enderio:block_alloy_endergy:0, Crude Steel Block
enderio:block_alloy_endergy:1, Crystalline Alloy Block
enderio:block_alloy_endergy:2, Melodic Alloy Block
enderio:block_alloy_endergy:3, Stellar Alloy Block
enderio:block_alloy_endergy:4, Crystalline Pink Slime Block
enderio:block_alloy_endergy:5, Energetic Silver Block
enderio:block_alloy_endergy:6, Vivid Alloy Block
enderio:item_alloy_endergy_ingot:0, Crude Steel Ingot
enderio:item_alloy_endergy_ingot:1, Crystalline Alloy Ingot
enderio:item_alloy_endergy_ingot:2, Melodic Alloy Ingot
enderio:item_alloy_endergy_ingot:3, Stellar Alloy Ingot
enderio:item_alloy_endergy_ingot:4, Crystalline Pink Slime Ingot
enderio:item_alloy_endergy_ingot:5, Energetic Silver Ingot
enderio:item_alloy_endergy_ingot:6, Vivid Alloy Ingot
enderio:item_alloy_endergy_nugget:0, Crude Steel Nugget
enderio:item_alloy_endergy_nugget:1, Crystalline Alloy Nugget
enderio:item_alloy_endergy_nugget:2, Melodic Alloy Nugget
enderio:item_alloy_endergy_nugget:3, Stellar Alloy Nugget
enderio:item_alloy_endergy_nugget:4, Crystalline Pink Slime Nugget
enderio:item_alloy_endergy_nugget:5, Energetic Silver Nugget
enderio:item_alloy_endergy_nugget:6, Vivid Alloy Nugget
enderio:item_alloy_endergy_ball:0, Crude Steel Grinding Ball
enderio:item_alloy_endergy_ball:1, Crystalline Alloy Grinding Ball
enderio:item_alloy_endergy_ball:2, Melodic Alloy Grinding Ball
enderio:item_alloy_endergy_ball:3, Stellar Alloy Grinding Ball
enderio:item_alloy_endergy_ball:4, Crystalline Pink Slime Grinding Ball
enderio:item_alloy_endergy_ball:5, Energetic Silver Grinding Ball
enderio:item_alloy_endergy_ball:6, Vivid Alloy Grinding Ball
enderio:item_item_conduit:0, Item Conduit
enderio:item_liquid_conduit:0, Fluid Conduit
enderio:item_liquid_conduit:1, Pressurized Fluid Conduit
enderio:item_liquid_conduit:2, Ender Fluid Conduit
enderio:item_power_conduit:0, Energy Conduit
enderio:item_power_conduit:1, Enhanced Energy Conduit
enderio:item_power_conduit:2, Ender Energy Conduit
enderio:item_redstone_conduit:0, Redstone Conduit
enderio:item_extract_speed_upgrade:0, Extract Speed Upgrade
enderio:item_extract_speed_downgrade:0, Extract Speed Downgrade
enderio:item_me_conduit:0, ME Conduit
enderio:item_me_conduit:1, Dense ME Conduit
enderio:item_species_item_filter:0, Species Item Filter
enderio:block_simple_furnace, Simple Powered Furnace
enderio:block_simple_alloy_smelter, Simple Alloy Smelter
enderio:block_alloy_smelter, Alloy Smelter
enderio:block_enhanced_alloy_smelter, Enhanced Alloy Smelter
enderio:block_buffer:0, Item Buffer
enderio:block_buffer:1, Power Buffer
enderio:block_buffer:2, Omni Buffer
enderio:block_buffer:3, Creative Buffer
enderio:block_enchanter, Enchanter
enderio:block_farm_station, Farming Station
enderio:block_combustion_generator, Combustion Generator
enderio:block_enhanced_combustion_generator, Enhanced Combustion Generator
enderio:block_simple_stirling_generator, Simple Stirling Generator
enderio:block_stirling_generator, Stirling Generator
enderio:block_zombie_generator, Zombie Generator
enderio:block_franken_zombie_generator, Frank'n'Zombie Generator
enderio:block_ender_generator, Ender Generator
enderio:block_lava_generator, Lava Heat Exchanger
enderio:block_killer_joe, Killer Joe
enderio:block_electric_light:0, Electric Light
enderio:block_electric_light:1, Electric Light (Inverted)
enderio:block_electric_light:2, Light
enderio:block_electric_light:3, Light (Inverted)
enderio:block_electric_light:4, Wireless Light
enderio:block_electric_light:5, Wireless Light (Inverted)
enderio:block_attractor_obelisk, Attractor Obelisk
enderio:block_aversion_obelisk, Aversion Obelisk
enderio:block_inhibitor_obelisk, Inhibitor Obelisk
enderio:block_relocator_obelisk, Relocator Obelisk
enderio:block_weather_obelisk, Weather Obelisk
enderio:block_experience_obelisk, Experience Obelisk
enderio:block_painter, Painting Machine
enderio:block_reservoir, Endervoir
enderio:block_omni_reservoir, Omnivoir
enderio:block_simple_sag_mill, Simple SAG Mill
enderio:block_sag_mill, SAG Mill
enderio:block_enhanced_sag_mill, Enhanced SAG Mill
enderio:block_slice_and_splice, Slice'N'Splice
enderio:block_solar_panel:0, Simple Photovoltaic Cell
enderio:block_solar_panel:1, Photovoltaic Cell
enderio:block_solar_panel:2, Advanced Photovoltaic Cell
enderio:block_solar_panel:3, Vibrant Photovoltaic Cell
enderio:block_soul_binder, Soul Binder
enderio:block_powered_spawner, Powered Spawner
enderio:block_vat, The Vat
enderio:block_enhanced_vat, The Enhanced Vat
enderio:block_simple_wired_charger, Simple Wired Charger
enderio:block_wired_charger, Wired Charger
enderio:block_enhanced_wired_charger, Enhanced Wired Charger
enderio:block_wireless_charger, Wireless Charger
enderio:block_normal_wireless_charger, Wireless Charging Antenna
enderio:block_enhanced_wireless_charger, Enhanced Wireless Charging Antenna
enderio:block_wireless_charger_extension, Wireless Charging Antenna Extension
enderio:block_tank:0, Fluid Tank
enderio:block_tank:1, Pressurized Fluid Tank
enderio:block_transceiver, Dimensional Transceiver
enderio:block_vacuum_chest, Vacuum Chest
enderio:block_xp_vacuum, XP Vacuum
enderio:block_travel_anchor, Travel Anchor
enderio:block_tele_pad, Telepad Block
enderio:block_dialing_device, Dialing Device
enderio:block_impulse_hopper, Impulse Hopper
enderio:block_simple_crafter, Simple Crafter
enderio:block_crafter, Crafter
enderio:block_creative_spawner, Creative Spawner
enderio:block_cap_bank:0, Creative Capacitor Bank
enderio:block_cap_bank:1, Basic Capacitor Bank
enderio:block_cap_bank:1, Basic Capacitor Bank
enderio:block_cap_bank:2, Capacitor Bank
enderio:block_cap_bank:2, Capacitor Bank
enderio:block_cap_bank:3, Vibrant Capacitor Bank
enderio:block_cap_bank:3, Vibrant Capacitor Bank
enderio:block_gauge, Energy Gauge
enderio:block_power_monitor, Power Monitor
enderio:block_advanced_power_monitor, Graphical Power Monitor
tconstruct:book, Materials and You
tconstruct:soil:0, Grout
tconstruct:soil:1, Green Slimy Mud
tconstruct:soil:2, Blue Slimy Mud
tconstruct:soil:3, Graveyard Soil
tconstruct:soil:4, Consecrated Soil
tconstruct:soil:5, Slimy Magma Mud
tconstruct:slime:0, Green Slime Block
tconstruct:slime:1, Blue Slime Block
tconstruct:slime:2, Purple Slime Block
tconstruct:slime:3, Blood Slime Block
tconstruct:slime:4, Magma Slime Block
tconstruct:slime_congealed:0, Congealed Green Slime Block
tconstruct:slime_congealed:1, Congealed Blue Slime Block
tconstruct:slime_congealed:2, Congealed Purple Slime Block
tconstruct:slime_congealed:3, Congealed Blood Slime Block
tconstruct:slime_congealed:4, Congealed Magma Slime Block
tconstruct:ore:0, Cobalt Ore
tconstruct:ore:1, Ardite Ore
tconstruct:firewood:0, Lavawood
tconstruct:firewood:1, Firewood
tconstruct:deco_ground:0, Mud Bricks
tconstruct:clear_glass:0, Clear Glass
tconstruct:clear_stained_glass:0, Clear White Stained Glass
tconstruct:clear_stained_glass:1, Clear Orange Stained Glass
tconstruct:clear_stained_glass:2, Clear Magenta Stained Glass
tconstruct:clear_stained_glass:3, Clear Light Blue Stained Glass
tconstruct:clear_stained_glass:4, Clear Yellow Stained Glass
tconstruct:clear_stained_glass:5, Clear Light Green Stained Glass
tconstruct:clear_stained_glass:6, Clear Pink Stained Glass
tconstruct:clear_stained_glass:7, Clear Gray Stained Glass
tconstruct:clear_stained_glass:8, Clear Light Gray Stained Glass
tconstruct:clear_stained_glass:9, Clear Cyan Stained Glass
tconstruct:clear_stained_glass:10, Clear Purple Stained Glass
tconstruct:clear_stained_glass:11, Clear Blue Stained Glass
tconstruct:clear_stained_glass:12, Clear Brown Stained Glass
tconstruct:clear_stained_glass:13, Clear Green Stained Glass
tconstruct:clear_stained_glass:14, Clear Red Stained Glass
tconstruct:clear_stained_glass:15, Clear Black Stained Glass
tconstruct:deco_ground_slab:0, Mud Bricks Slab
tconstruct:firewood_slab:0, Lavawood Slab
tconstruct:firewood_slab:1, Firewood Slab
tconstruct:mudbrick_stairs:0, Mud Bricks Stairs
tconstruct:firewood_stairs:0, Firewood Stairs
tconstruct:lavawood_stairs:0, Lavawood Stairs
tconstruct:nuggets:0, Cobalt Nugget
tconstruct:nuggets:1, Ardite Nugget
tconstruct:nuggets:2, Manyullyn Nugget
tconstruct:nuggets:3, Knightslime Nugget
tconstruct:nuggets:4, Pigiron Nugget
tconstruct:ingots:0, Cobalt Ingot
tconstruct:ingots:1, Ardite Ingot
tconstruct:ingots:2, Manyullyn Ingot
tconstruct:ingots:3, Knightslime Ingot
tconstruct:ingots:4, Pigiron Ingot
tconstruct:materials:0, Seared Brick
tconstruct:materials:1, Mud Brick
tconstruct:materials:2, Dried Brick
tconstruct:materials:9, Green Slime Crystal
tconstruct:materials:10, Blue Slime Crystal
tconstruct:materials:11, Magma Slime Crystal
tconstruct:materials:12, Expander (Horizontal)
tconstruct:materials:13, Expander (Vertical)
tconstruct:materials:14, Reinforcement
tconstruct:materials:15, Silky Cloth
tconstruct:materials:16, Silky Jewel
tconstruct:materials:17, Necrotic Bone
tconstruct:materials:18, Ball of Moss
tconstruct:materials:19, Mending Moss
tconstruct:materials:50, Creative Modifier
tconstruct:edible:0, Bacon
tconstruct:edible:1, Slime Ball
tconstruct:edible:2, Slime Ball
tconstruct:edible:3, Coagulated Blood
tconstruct:edible:4, Slime Ball
tconstruct:edible:10, Monster Jerky
tconstruct:edible:11, Beef Jerky
tconstruct:edible:12, Chicken Jerky
tconstruct:edible:13, Bacon Jerky
tconstruct:edible:14, Mutton Jerky
tconstruct:edible:15, Rabbit Jerky
tconstruct:edible:20, Fish Jerky
tconstruct:edible:21, Salmon Jerky
tconstruct:edible:22, Clownfish Jerky
tconstruct:edible:23, Fugu Jerky
tconstruct:edible:30, Gelatinous Slime Drop
tconstruct:edible:31, Gelatinous Slime Drop
tconstruct:edible:32, Gelatinous Slime Drop
tconstruct:edible:33, Coagulated Blood Drop
tconstruct:edible:34, Gelatinous Slime Drop
tconstruct:metal:0, Block of Cobalt
tconstruct:metal:1, Block of Ardite
tconstruct:metal:2, Block of Manyullyn
tconstruct:metal:3, Block of Knightslime
tconstruct:metal:4, Block of Pigiron
tconstruct:metal:6, Silky Block of Jewel
tconstruct:slime_dirt:0, Green Slimy Dirt
tconstruct:slime_dirt:1, Blue Slimy Dirt
tconstruct:slime_dirt:2, Purple Slimy Dirt
tconstruct:slime_dirt:3, Magma Slimy Dirt
tconstruct:slime_grass:0, Slimy Grass
tconstruct:slime_grass:1, Green Slimy Grass
tconstruct:slime_grass:2, Blue Slimy Grass
tconstruct:slime_grass:3, Purple Slimy Grass
tconstruct:slime_grass:4, Magma Slimy Grass
tconstruct:slime_grass:5, Slimy Grass
tconstruct:slime_grass:6, Green Slimy Grass
tconstruct:slime_grass:7, Blue Slimy Grass
tconstruct:slime_grass:8, Purple Slimy Grass
tconstruct:slime_grass:9, Magma Slimy Grass
tconstruct:slime_grass:10, Slimy Grass
tconstruct:slime_grass:11, Green Slimy Grass
tconstruct:slime_grass:12, Blue Slimy Grass
tconstruct:slime_grass:13, Purple Slimy Grass
tconstruct:slime_grass:14, Magma Slimy Grass
tconstruct:slime_leaves:0, Slimy Leaves
tconstruct:slime_leaves:1, Slimy Leaves
tconstruct:slime_leaves:2, Slimy Leaves
tconstruct:slime_grass_tall:0, Tall Slimy Grass
tconstruct:slime_grass_tall:4, Tall Slimy Grass
tconstruct:slime_grass_tall:8, Tall Slimy Grass
tconstruct:slime_grass_tall:1, Slimy Fern
tconstruct:slime_grass_tall:5, Slimy Fern
tconstruct:slime_grass_tall:9, Slimy Fern
tconstruct:slime_sapling:0, Blue Slime Sapling
tconstruct:slime_sapling:1, Purple Slime Sapling
tconstruct:slime_sapling:2, Magma Slime Sapling
tconstruct:slime_vine_blue_end:0, Blue Slimy Vine
tconstruct:slime_vine_blue_mid:0, Blue Slimy Vine
tconstruct:slime_vine_blue:0, Blue Slimy Vine
tconstruct:slime_vine_purple_end:0, Purple Slimy Vine
tconstruct:slime_vine_purple_mid:0, Purple Slimy Vine
tconstruct:slime_vine_purple:0, Purple Slimy Vine
tconstruct:pattern:0, Blank Pattern
tconstruct:pattern:0, Sword Blade Pattern
tconstruct:pattern:0, Pipe Piece Pattern
tconstruct:pattern:0, Hammer Head Pattern
tconstruct:pattern:0, Bowstring Pattern
tconstruct:pattern:0, Fletching Pattern
tconstruct:pattern:0, Cross Guard Pattern
tconstruct:pattern:0, Scythe Head Pattern
tconstruct:pattern:0, Hand Guard Pattern
tconstruct:pattern:0, Shovel Head Pattern
tconstruct:pattern:0, Arrow Head Pattern
tconstruct:pattern:0, Shard Pattern
tconstruct:pattern:0, Battery Cell Pattern
tconstruct:pattern:0, Laser Medium Pattern
tconstruct:pattern:0, Wide Guard Pattern
tconstruct:pattern:0, Binding Pattern
tconstruct:pattern:0, Excavator Head Pattern
tconstruct:pattern:0, Axe Head Pattern
tconstruct:pattern:0, Kama Head Pattern
tconstruct:pattern:0, Bowlimb Pattern
tconstruct:pattern:0, Pickaxe Head Pattern
tconstruct:pattern:0, Tough Binding Pattern
tconstruct:pattern:0, Arrow Shaft Pattern
tconstruct:pattern:0, Broad Axe Head Pattern
tconstruct:pattern:0, Large Plate Pattern
tconstruct:pattern:0, Pan Pattern
tconstruct:pattern:0, Sharpening Kit Pattern
tconstruct:pattern:0, Large Sword Blade Pattern
tconstruct:pattern:0, Tough Tool Rod Pattern
tconstruct:pattern:0, Sign Plate Pattern
tconstruct:pattern:0, Tool Rod Pattern
tconstruct:pattern:0, Knife Blade Pattern
tconstruct:shard:0, Electrical Shard
tconstruct:shard:0, Energetic Shard
